Time,Lot,pH,Temp,Voltage,DTime
2021-09-08 17:03:56.100,7,1.82,41.35,16.41,2021-09-08
2021-09-08 17:04:01.100,7,1.86,42.56,16.51,2021-09-08
2021-09-08 17:04:06.100,7,1.91,40.6,18.9,2021-09-08
2021-09-08 17:04:11.100,7,2.14,40.64,15.8,2021-09-08
2021-09-08 17:04:16.100,7,2.03,44.29,19.36,2021-09-08
2021-09-08 17:04:21.100,7,1.98,42.63,19.95,2021-09-08
2021-09-08 17:04:26.100,7,2.07,40.19,19.2,2021-09-08
2021-09-08 17:04:31.100,7,1.83,40.9,16.69,2021-09-08
2021-09-08 17:04:36.100,7,1.87,40.91,17.36,2021-09-08
2021-09-08 17:04:41.100,7,2.1,43.91,18.39,2021-09-08
2021-09-08 17:04:46.100,7,1.94,43.09,18.44,2021-09-08
2021-09-08 17:04:51.100,7,1.84,43.23,15.02,2021-09-08
2021-09-08 17:04:56.200,7,2.16,44.14,17.22,2021-09-08
2021-09-08 17:05:01.200,7,2.02,41.0,17.74,2021-09-08
2021-09-08 17:05:06.200,7,1.83,43.43,16.98,2021-09-08
2021-09-08 17:05:11.200,7,1.88,40.16,19.23,2021-09-08
2021-09-08 17:05:16.200,7,2.05,40.4,19.94,2021-09-08
2021-09-08 17:05:21.200,7,1.99,43.45,16.44,2021-09-08
2021-09-08 17:05:26.200,7,1.9,44.93,19.46,2021-09-08
2021-09-08 17:05:31.200,7,2.04,43.81,15.41,2021-09-08
2021-09-08 17:05:36.200,7,1.88,42.96,16.81,2021-09-08
2021-09-08 17:05:41.200,7,2.11,41.51,19.12,2021-09-08
2021-09-08 17:05:46.200,7,1.85,43.82,18.94,2021-09-08
2021-09-08 17:05:51.200,7,1.89,43.88,15.75,2021-09-08
2021-09-08 17:05:56.200,7,2.08,44.44,16.59,2021-09-08
2021-09-08 17:06:01.200,7,2.04,43.13,15.03,2021-09-08
2021-09-08 17:06:06.200,7,1.95,42.92,17.45,2021-09-08
2021-09-08 17:06:11.200,7,2.06,41.95,17.38,2021-09-08
2021-09-08 17:06:16.200,7,1.91,42.1,18.5,2021-09-08
2021-09-08 17:06:21.200,7,2.08,44.44,19.89,2021-09-08
2021-09-08 17:06:26.200,7,2.19,43.87,18.67,2021-09-08
2021-09-08 17:06:31.200,7,2.05,41.08,19.07,2021-09-08
2021-09-08 17:06:36.200,7,2.06,43.81,17.06,2021-09-08
2021-09-08 17:06:41.300,7,1.83,41.54,19.72,2021-09-08
2021-09-08 17:06:46.300,7,1.82,42.75,19.48,2021-09-08
2021-09-08 17:06:51.300,7,1.93,40.06,16.1,2021-09-08
2021-09-08 17:06:56.300,7,2.04,44.36,15.67,2021-09-08
2021-09-08 17:07:01.300,7,2.02,43.84,19.14,2021-09-08
2021-09-08 17:07:06.300,7,2.19,41.97,19.09,2021-09-08
2021-09-08 17:07:11.300,7,2.09,42.21,19.32,2021-09-08
2021-09-08 17:07:16.300,7,2.1,43.86,15.46,2021-09-08
2021-09-08 17:07:21.300,7,2.07,40.93,16.57,2021-09-08
2021-09-08 17:07:26.300,7,1.98,42.53,18.23,2021-09-08
2021-09-08 17:07:31.300,7,2.02,43.38,17.02,2021-09-08
2021-09-08 17:07:36.300,7,2.05,44.47,18.6,2021-09-08
2021-09-08 17:07:41.300,7,2.17,42.98,18.52,2021-09-08
2021-09-08 17:07:46.300,7,1.83,44.28,15.64,2021-09-08
2021-09-08 17:07:51.300,7,2.16,42.08,16.51,2021-09-08
2021-09-08 17:07:56.300,7,2.06,44.19,18.14,2021-09-08
2021-09-08 17:08:01.300,7,2.18,43.53,15.63,2021-09-08
2021-09-08 17:08:06.300,7,2.09,42.85,18.73,2021-09-08
2021-09-08 17:08:11.300,7,2.12,40.28,19.57,2021-09-08
2021-09-08 17:08:16.300,7,2.02,43.45,19.81,2021-09-08
2021-09-08 17:08:21.300,7,2.0,42.32,19.59,2021-09-08
2021-09-08 17:08:26.400,7,1.96,43.46,15.84,2021-09-08
2021-09-08 17:08:31.400,7,1.97,43.41,17.23,2021-09-08
2021-09-08 17:08:36.400,7,2.14,43.38,19.24,2021-09-08
2021-09-08 17:08:41.400,7,1.99,40.49,15.6,2021-09-08
2021-09-08 17:08:46.400,7,1.96,43.14,19.89,2021-09-08
2021-09-08 17:08:51.400,7,1.87,42.52,17.78,2021-09-08
2021-09-08 17:08:56.400,7,2.0,43.17,16.95,2021-09-08
2021-09-08 17:09:01.400,7,1.89,44.14,16.07,2021-09-08
2021-09-08 17:09:06.400,7,2.08,41.78,18.46,2021-09-08
2021-09-08 17:09:11.400,7,1.87,41.26,17.15,2021-09-08
2021-09-08 17:09:37.000,8,2.0,42.63,16.61,2021-09-08
2021-09-08 17:09:42.000,8,2.11,42.56,19.76,2021-09-08
2021-09-08 17:09:47.000,8,1.98,42.05,19.43,2021-09-08
2021-09-08 17:09:52.000,8,1.86,42.08,18.21,2021-09-08
2021-09-08 17:09:57.000,8,2.17,42.07,17.93,2021-09-08
2021-09-08 17:10:02.000,8,2.13,40.38,17.77,2021-09-08
2021-09-08 17:10:07.000,8,2.0,44.66,16.55,2021-09-08
2021-09-08 17:10:12.100,8,2.18,44.75,17.8,2021-09-08
2021-09-08 17:10:17.100,8,1.9,43.55,15.24,2021-09-08
2021-09-08 17:10:22.100,8,1.81,44.05,15.35,2021-09-08
2021-09-08 17:10:27.100,8,1.87,40.43,17.04,2021-09-08
2021-09-08 17:10:32.100,8,1.91,42.57,17.08,2021-09-08
2021-09-08 17:10:37.100,8,1.95,43.5,19.0,2021-09-08
2021-09-08 17:10:42.100,8,1.83,40.52,16.26,2021-09-08
2021-09-08 17:10:47.100,8,1.88,43.59,15.51,2021-09-08
2021-09-08 17:10:52.100,8,2.13,41.89,15.08,2021-09-08
2021-09-08 17:10:57.100,8,2.13,40.4,16.56,2021-09-08
2021-09-08 17:11:02.100,8,1.86,44.58,16.22,2021-09-08
2021-09-08 17:11:07.100,8,2.05,41.59,17.1,2021-09-08
2021-09-08 17:11:12.100,8,1.89,44.03,15.43,2021-09-08
2021-09-08 17:11:17.100,8,2.02,42.3,17.08,2021-09-08
2021-09-08 17:11:22.100,8,1.98,43.47,18.74,2021-09-08
2021-09-08 17:11:27.100,8,2.03,40.95,16.13,2021-09-08
2021-09-08 17:11:32.100,8,1.91,40.93,19.04,2021-09-08
2021-09-08 17:11:37.100,8,1.89,44.15,16.29,2021-09-08
2021-09-08 17:11:42.100,8,1.89,43.03,16.21,2021-09-08
2021-09-08 17:11:47.100,8,2.1,42.17,17.04,2021-09-08
2021-09-08 17:11:52.100,8,1.87,44.75,16.47,2021-09-08
2021-09-08 17:11:57.100,8,1.95,43.03,19.15,2021-09-08
2021-09-08 17:12:02.200,8,2.08,44.53,19.08,2021-09-08
2021-09-08 17:12:07.200,8,2.13,44.05,16.8,2021-09-08
2021-09-08 17:12:12.200,8,1.9,41.32,19.52,2021-09-08
2021-09-08 17:12:17.200,8,1.84,43.4,18.05,2021-09-08
2021-09-08 17:12:22.200,8,1.96,44.61,18.19,2021-09-08
2021-09-08 17:12:27.200,8,2.17,42.06,16.06,2021-09-08
2021-09-08 17:12:32.200,8,2.12,43.1,15.27,2021-09-08
2021-09-08 17:12:37.200,8,2.01,41.32,17.73,2021-09-08
2021-09-08 17:12:42.200,8,1.93,43.8,17.92,2021-09-08
2021-09-08 17:12:47.200,8,1.97,40.47,18.82,2021-09-08
2021-09-08 17:12:52.200,8,2.19,41.1,19.24,2021-09-08
2021-09-08 17:12:57.200,8,2.04,40.57,18.21,2021-09-08
2021-09-08 17:13:02.200,8,2.15,43.15,19.07,2021-09-08
2021-09-08 17:13:07.200,8,1.87,44.21,15.97,2021-09-08
2021-09-08 17:13:12.200,8,1.84,43.81,18.16,2021-09-08
2021-09-08 17:13:17.200,8,1.84,42.22,19.93,2021-09-08
2021-09-08 17:13:22.200,8,2.12,44.38,18.83,2021-09-08
2021-09-08 17:13:27.200,8,2.06,44.37,19.16,2021-09-08
2021-09-08 17:13:32.200,8,2.18,43.33,16.98,2021-09-08
2021-09-08 17:13:37.200,8,1.91,44.39,18.81,2021-09-08
2021-09-08 17:13:42.200,8,2.14,40.49,18.41,2021-09-08
2021-09-08 17:13:47.300,8,1.81,42.37,18.39,2021-09-08
2021-09-08 17:13:52.300,8,2.01,42.09,15.32,2021-09-08
2021-09-08 17:13:57.300,8,2.18,43.08,19.66,2021-09-08
2021-09-08 17:14:02.300,8,2.07,40.02,19.03,2021-09-08
2021-09-08 17:14:07.300,8,1.97,43.79,16.87,2021-09-08
2021-09-08 17:14:12.300,8,2.17,40.67,19.42,2021-09-08
2021-09-08 17:14:17.300,8,2.08,40.87,17.95,2021-09-08
2021-09-08 17:14:22.300,8,1.98,44.15,17.08,2021-09-08
2021-09-08 17:14:27.300,8,2.02,40.52,19.24,2021-09-08
2021-09-08 17:14:32.300,8,1.86,44.94,17.5,2021-09-08
2021-09-08 17:14:37.300,8,2.02,40.2,15.25,2021-09-08
2021-09-08 17:14:42.300,8,1.84,40.32,16.41,2021-09-08
2021-09-08 17:14:47.300,8,1.98,41.69,17.37,2021-09-08
2021-09-08 17:14:52.300,8,2.06,42.13,16.79,2021-09-08
2021-09-08 17:14:57.300,8,2.0,41.41,16.97,2021-09-08
2021-09-08 17:15:02.300,8,2.08,40.3,17.74,2021-09-08
2021-09-08 17:15:07.300,8,1.93,43.69,17.22,2021-09-08
2021-09-08 17:15:12.300,8,1.98,40.46,17.55,2021-09-08
2021-09-08 17:15:17.400,8,1.81,43.44,16.72,2021-09-08
2021-09-08 17:15:43.200,9,2.16,43.28,16.03,2021-09-08
2021-09-08 17:15:48.200,9,2.14,42.07,19.56,2021-09-08
2021-09-08 17:15:53.200,9,1.86,40.7,18.89,2021-09-08
2021-09-08 17:15:58.200,9,1.94,43.0,17.22,2021-09-08
2021-09-08 17:16:03.200,9,2.05,40.04,19.68,2021-09-08
2021-09-08 17:16:08.200,9,1.94,43.16,18.92,2021-09-08
2021-09-08 17:16:13.200,9,2.05,44.09,15.95,2021-09-08
2021-09-08 17:16:18.300,9,2.08,40.29,16.92,2021-09-08
2021-09-08 17:16:23.300,9,1.81,43.2,17.51,2021-09-08
2021-09-08 17:16:28.300,9,1.86,41.0,17.5,2021-09-08
2021-09-08 17:16:33.300,9,1.9,44.19,19.52,2021-09-08
2021-09-08 17:16:38.300,9,2.04,43.17,16.24,2021-09-08
2021-09-08 17:16:43.300,9,1.92,43.13,18.58,2021-09-08
2021-09-08 17:16:48.300,9,2.17,43.53,15.34,2021-09-08
2021-09-08 17:16:53.300,9,2.15,40.67,15.61,2021-09-08
2021-09-08 17:16:58.300,9,2.01,40.58,16.44,2021-09-08
2021-09-08 17:17:03.300,9,2.1,43.76,16.84,2021-09-08
2021-09-08 17:17:08.300,9,1.85,44.91,16.32,2021-09-08
2021-09-08 17:17:13.300,9,2.16,43.7,17.86,2021-09-08
2021-09-08 17:17:18.300,9,2.11,44.53,16.61,2021-09-08
2021-09-08 17:17:23.300,9,1.85,42.65,15.43,2021-09-08
2021-09-08 17:17:28.300,9,2.18,43.92,18.53,2021-09-08
2021-09-08 17:17:33.300,9,2.09,43.19,18.23,2021-09-08
2021-09-08 17:17:38.300,9,2.13,43.07,16.64,2021-09-08
2021-09-08 17:17:43.300,9,2.05,41.5,19.46,2021-09-08
2021-09-08 17:17:48.300,9,1.87,42.55,19.67,2021-09-08
2021-09-08 17:17:53.300,9,2.09,41.29,16.55,2021-09-08
2021-09-08 17:17:58.300,9,2.15,41.21,18.3,2021-09-08
2021-09-08 17:18:03.300,9,2.06,43.81,19.59,2021-09-08
2021-09-08 17:18:08.400,9,2.04,40.77,17.64,2021-09-08
2021-09-08 17:18:13.400,9,2.13,44.33,17.3,2021-09-08
2021-09-08 17:18:18.400,9,1.87,44.08,15.35,2021-09-08
2021-09-08 17:18:23.400,9,1.83,44.04,19.58,2021-09-08
2021-09-08 17:18:28.400,9,2.09,43.06,15.19,2021-09-08
2021-09-08 17:18:33.400,9,2.0,40.54,17.41,2021-09-08
2021-09-08 17:18:38.400,9,2.01,40.53,18.13,2021-09-08
2021-09-08 17:18:43.400,9,2.05,41.19,18.58,2021-09-08
2021-09-08 17:18:48.400,9,1.97,42.25,15.37,2021-09-08
2021-09-08 17:18:53.400,9,2.08,43.57,17.7,2021-09-08
2021-09-08 17:18:58.400,9,2.1,42.13,17.32,2021-09-08
2021-09-08 17:19:03.400,9,1.92,44.48,18.6,2021-09-08
2021-09-08 17:19:08.400,9,2.1,43.14,18.5,2021-09-08
2021-09-08 17:19:13.400,9,2.19,41.78,16.42,2021-09-08
2021-09-08 17:19:18.400,9,1.91,42.47,15.76,2021-09-08
2021-09-08 17:19:23.400,9,1.82,44.21,16.43,2021-09-08
2021-09-08 17:19:28.400,9,2.02,44.23,17.03,2021-09-08
2021-09-08 17:19:33.400,9,1.96,41.87,15.59,2021-09-08
2021-09-08 17:19:38.400,9,2.16,43.03,19.21,2021-09-08
2021-09-08 17:19:43.400,9,1.91,40.02,15.68,2021-09-08
2021-09-08 17:19:48.400,9,2.15,41.51,18.54,2021-09-08
2021-09-08 17:19:53.400,9,2.16,40.05,18.17,2021-09-08
2021-09-08 17:19:58.400,9,2.06,43.65,15.13,2021-09-08
2021-09-08 17:20:03.500,9,2.07,43.1,17.37,2021-09-08
2021-09-08 17:20:08.500,9,2.19,42.38,18.44,2021-09-08
2021-09-08 17:20:13.500,9,2.16,42.71,16.88,2021-09-08
2021-09-08 17:20:18.500,9,1.82,42.41,15.59,2021-09-08
2021-09-08 17:20:23.500,9,1.86,42.48,17.66,2021-09-08
2021-09-08 17:20:28.500,9,2.12,44.55,16.73,2021-09-08
2021-09-08 17:20:33.500,9,2.08,43.86,15.74,2021-09-08
2021-09-08 17:20:38.500,9,1.99,40.83,19.24,2021-09-08
2021-09-08 17:20:43.500,9,2.06,44.64,17.86,2021-09-08
2021-09-08 17:20:48.500,9,2.08,42.83,16.43,2021-09-08
2021-09-08 17:20:53.500,9,1.82,41.0,19.89,2021-09-08
2021-09-08 17:20:58.500,9,2.01,43.13,19.22,2021-09-08
2021-09-08 17:21:03.500,9,1.93,41.38,15.68,2021-09-08
2021-09-08 17:21:08.500,9,2.16,40.73,17.26,2021-09-08
2021-09-08 17:21:13.500,9,2.08,43.69,15.78,2021-09-08
2021-09-08 17:21:18.500,9,2.11,43.81,16.26,2021-09-08
2021-09-08 17:21:23.500,9,2.11,43.44,15.45,2021-09-08
2021-09-08 17:21:51.300,10,1.86,42.04,16.76,2021-09-08
2021-09-08 17:21:56.300,10,1.98,43.46,17.02,2021-09-08
2021-09-08 17:22:01.300,10,1.99,43.07,15.23,2021-09-08
2021-09-08 17:22:06.400,10,2.07,40.66,18.29,2021-09-08
2021-09-08 17:22:11.400,10,2.41,40.13,15.44,2021-09-08
2021-09-08 17:22:16.400,10,2.09,40.55,19.6,2021-09-08
2021-09-08 17:22:21.400,10,2.13,40.85,18.83,2021-09-08
2021-09-08 17:22:26.400,10,2.02,43.09,17.49,2021-09-08
2021-09-08 17:22:31.400,10,1.96,44.61,18.59,2021-09-08
2021-09-08 17:22:36.400,10,2.17,40.84,18.31,2021-09-08
2021-09-08 17:22:41.400,10,1.98,41.31,19.93,2021-09-08
2021-09-08 17:22:46.400,10,2.16,44.22,17.5,2021-09-08
2021-09-08 17:22:51.400,10,2.12,42.96,16.18,2021-09-08
2021-09-08 17:22:56.400,10,1.85,43.27,19.5,2021-09-08
2021-09-08 17:23:01.400,10,2.41,40.13,15.44,2021-09-08
2021-09-08 17:23:06.400,10,1.95,42.04,15.75,2021-09-08
2021-09-08 17:23:11.400,10,2.06,41.26,15.31,2021-09-08
2021-09-08 17:23:16.400,10,2.08,40.19,16.94,2021-09-08
2021-09-08 17:23:21.400,10,2.08,42.93,18.03,2021-09-08
2021-09-08 17:23:26.500,10,2.11,42.98,15.33,2021-09-08
2021-09-08 17:23:31.500,10,1.86,40.05,17.06,2021-09-08
2021-09-08 17:23:36.500,10,1.97,41.84,16.05,2021-09-08
2021-09-08 17:23:41.500,10,1.96,44.83,15.82,2021-09-08
2021-09-08 17:23:46.500,10,2.07,41.13,16.03,2021-09-08
2021-09-08 17:23:51.500,10,2.0,44.67,18.76,2021-09-08
2021-09-08 17:23:56.500,10,2.01,43.68,16.89,2021-09-08
2021-09-08 17:24:01.500,10,1.82,44.19,16.18,2021-09-08
2021-09-08 17:24:06.500,10,2.08,44.3,16.58,2021-09-08
2021-09-08 17:24:11.500,10,2.01,42.93,19.38,2021-09-08
2021-09-08 17:24:16.500,10,1.88,42.38,17.57,2021-09-08
2021-09-08 17:24:21.500,10,2.11,41.34,16.63,2021-09-08
2021-09-08 17:24:26.500,10,2.13,43.46,15.81,2021-09-08
2021-09-08 17:24:31.500,10,1.91,40.23,17.33,2021-09-08
2021-09-08 17:24:36.500,10,2.14,44.83,18.16,2021-09-08
2021-09-08 17:24:41.600,10,2.07,41.33,19.41,2021-09-08
2021-09-08 17:24:46.600,10,1.97,42.23,19.15,2021-09-08
2021-09-08 17:24:51.600,10,2.01,42.86,17.35,2021-09-08
2021-09-08 17:24:56.600,10,2.03,41.46,16.49,2021-09-08
2021-09-08 17:25:01.600,10,2.41,40.13,15.44,2021-09-08
2021-09-08 17:25:06.600,10,1.89,42.98,16.63,2021-09-08
2021-09-08 17:25:11.600,10,1.88,43.52,19.26,2021-09-08
2021-09-08 17:25:16.600,10,1.9,44.89,19.71,2021-09-08
2021-09-08 17:25:21.600,10,2.17,44.46,16.93,2021-09-08
2021-09-08 17:25:26.600,10,2.03,43.49,16.46,2021-09-08
2021-09-08 17:25:31.600,10,2.18,40.74,15.04,2021-09-08
2021-09-08 17:25:36.600,10,1.85,44.9,15.14,2021-09-08
2021-09-08 17:25:41.600,10,1.88,41.99,15.76,2021-09-08
2021-09-08 17:25:46.600,10,2.08,44.42,16.12,2021-09-08
2021-09-08 17:25:51.600,10,2.06,42.73,16.86,2021-09-08
2021-09-08 17:25:56.600,10,2.16,41.35,17.53,2021-09-08
2021-09-08 17:26:01.600,10,1.87,40.91,15.69,2021-09-08
2021-09-08 17:26:06.600,10,2.14,42.45,16.76,2021-09-08
2021-09-08 17:26:11.600,10,2.14,41.27,16.16,2021-09-08
2021-09-08 17:26:16.600,10,2.15,42.26,16.24,2021-09-08
2021-09-08 17:26:21.700,10,2.14,41.56,19.11,2021-09-08
2021-09-08 17:26:26.700,10,2.03,40.87,18.83,2021-09-08
2021-09-08 17:26:31.700,10,1.89,42.21,16.48,2021-09-08
2021-09-08 17:26:36.700,10,1.89,44.96,15.5,2021-09-08
2021-09-08 17:26:41.700,10,1.83,43.4,18.33,2021-09-08
2021-09-08 17:26:46.700,10,2.41,40.13,15.44,2021-09-08
2021-09-08 17:26:51.700,10,2.18,42.55,15.84,2021-09-08
2021-09-08 17:26:56.700,10,1.96,40.61,18.57,2021-09-08
2021-09-08 17:27:01.700,10,1.92,41.92,16.32,2021-09-08
2021-09-08 17:27:06.700,10,1.93,41.54,18.24,2021-09-08
2021-09-08 17:27:11.700,10,1.91,43.26,15.06,2021-09-08
2021-09-08 17:27:16.700,10,2.06,41.2,19.18,2021-09-08
2021-09-08 17:27:21.700,10,2.06,44.66,18.29,2021-09-08
2021-09-08 17:27:26.700,10,2.08,44.49,16.18,2021-09-08
2021-09-08 17:27:31.700,10,2.17,43.58,19.04,2021-09-08
2021-09-08 17:27:58.700,11,1.91,44.66,17.73,2021-09-08
2021-09-08 17:28:03.700,11,1.96,43.23,18.68,2021-09-08
2021-09-08 17:28:08.700,11,2.0,41.19,16.81,2021-09-08
2021-09-08 17:28:13.700,11,1.97,42.39,15.24,2021-09-08
2021-09-08 17:28:18.700,11,1.99,40.51,16.99,2021-09-08
2021-09-08 17:28:23.700,11,2.13,43.32,17.26,2021-09-08
2021-09-08 17:28:28.700,11,1.92,43.66,16.72,2021-09-08
2021-09-08 17:28:33.800,11,1.91,40.72,18.37,2021-09-08
2021-09-08 17:28:38.800,11,2.18,41.13,19.77,2021-09-08
2021-09-08 17:28:43.800,11,2.18,42.12,17.98,2021-09-08
2021-09-08 17:28:48.800,11,1.82,43.42,16.99,2021-09-08
2021-09-08 17:28:53.800,11,2.07,41.08,17.28,2021-09-08
2021-09-08 17:28:58.800,11,2.09,42.36,15.1,2021-09-08
2021-09-08 17:29:03.800,11,2.06,42.8,15.76,2021-09-08
2021-09-08 17:29:08.800,11,2.07,42.65,16.87,2021-09-08
2021-09-08 17:29:13.800,11,1.97,42.54,17.59,2021-09-08
2021-09-08 17:29:18.800,11,2.08,44.56,16.06,2021-09-08
2021-09-08 17:29:23.800,11,2.19,43.51,18.96,2021-09-08
2021-09-08 17:29:28.800,11,2.13,41.91,15.46,2021-09-08
2021-09-08 17:29:33.800,11,1.83,41.43,19.2,2021-09-08
2021-09-08 17:29:38.800,11,2.01,43.58,18.35,2021-09-08
2021-09-08 17:29:43.800,11,1.93,42.9,17.71,2021-09-08
2021-09-08 17:29:48.800,11,1.93,40.08,17.21,2021-09-08
2021-09-08 17:29:53.800,11,2.09,41.39,17.89,2021-09-08
2021-09-08 17:29:58.800,11,2.19,42.16,15.69,2021-09-08
2021-09-08 17:30:03.800,11,1.93,44.47,15.07,2021-09-08
2021-09-08 17:30:08.800,11,1.84,44.21,19.54,2021-09-08
2021-09-08 17:30:13.900,11,2.18,43.88,19.12,2021-09-08
2021-09-08 17:30:18.900,11,2.05,43.82,19.72,2021-09-08
2021-09-08 17:30:23.900,11,2.18,44.35,16.12,2021-09-08
2021-09-08 17:30:28.900,11,1.96,44.31,19.83,2021-09-08
2021-09-08 17:30:33.900,11,1.92,42.79,15.99,2021-09-08
2021-09-08 17:30:38.900,11,1.89,42.07,16.23,2021-09-08
2021-09-08 17:30:43.900,11,1.97,40.8,19.03,2021-09-08
2021-09-08 17:30:48.900,11,2.03,40.94,17.93,2021-09-08
2021-09-08 17:30:53.900,11,1.88,42.53,16.83,2021-09-08
2021-09-08 17:30:58.900,11,1.84,41.59,17.5,2021-09-08
2021-09-08 17:31:03.900,11,2.19,41.24,15.77,2021-09-08
2021-09-08 17:31:08.900,11,2.12,44.73,19.59,2021-09-08
2021-09-08 17:31:13.900,11,1.96,43.79,17.93,2021-09-08
2021-09-08 17:31:18.900,11,1.97,40.76,16.18,2021-09-08
2021-09-08 17:31:23.900,11,1.99,40.57,18.79,2021-09-08
2021-09-08 17:31:28.900,11,2.07,43.9,19.28,2021-09-08
2021-09-08 17:31:33.900,11,1.84,44.87,18.4,2021-09-08
2021-09-08 17:31:39.000,11,1.9,43.89,19.48,2021-09-08
2021-09-08 17:31:44.000,11,2.09,40.21,16.71,2021-09-08
2021-09-08 17:31:49.000,11,1.95,43.45,17.24,2021-09-08
2021-09-08 17:31:54.000,11,1.98,43.54,17.53,2021-09-08
2021-09-08 17:31:59.000,11,2.13,42.05,17.6,2021-09-08
2021-09-08 17:32:04.000,11,1.87,42.03,18.48,2021-09-08
2021-09-08 17:32:09.000,11,1.99,40.3,17.89,2021-09-08
2021-09-08 17:32:14.000,11,1.85,40.15,16.78,2021-09-08
2021-09-08 17:32:19.000,11,2.12,44.78,18.79,2021-09-08
2021-09-08 17:32:24.000,11,2.17,40.83,16.66,2021-09-08
2021-09-08 17:32:29.000,11,1.89,43.7,19.47,2021-09-08
2021-09-08 17:32:34.000,11,1.85,44.78,19.27,2021-09-08
2021-09-08 17:32:39.000,11,1.88,43.92,15.6,2021-09-08
2021-09-08 17:32:44.000,11,1.94,42.7,16.36,2021-09-08
2021-09-08 17:32:49.000,11,1.93,44.57,16.72,2021-09-08
2021-09-08 17:32:54.000,11,2.17,40.94,16.45,2021-09-08
2021-09-08 17:32:59.000,11,1.85,41.65,18.82,2021-09-08
2021-09-08 17:33:04.000,11,1.84,40.7,18.82,2021-09-08
2021-09-08 17:33:09.000,11,2.08,44.44,15.32,2021-09-08
2021-09-08 17:33:14.100,11,1.84,41.66,16.61,2021-09-08
2021-09-08 17:33:19.100,11,2.1,43.52,18.57,2021-09-08
2021-09-08 17:33:24.100,11,1.83,42.53,15.82,2021-09-08
2021-09-08 17:33:29.100,11,2.03,44.64,17.55,2021-09-08
2021-09-08 17:33:34.100,11,1.93,40.64,19.79,2021-09-08
2021-09-08 17:33:39.100,11,1.93,42.17,17.49,2021-09-08
2021-09-08 17:34:06.800,12,1.85,44.41,19.06,2021-09-08
2021-09-08 17:34:11.800,12,2.05,40.09,19.42,2021-09-08
2021-09-08 17:34:16.800,12,1.89,41.04,16.24,2021-09-08
2021-09-08 17:34:21.800,12,1.88,42.76,16.19,2021-09-08
2021-09-08 17:34:26.800,12,1.81,43.44,17.9,2021-09-08
2021-09-08 17:34:31.800,12,1.99,44.2,15.55,2021-09-08
2021-09-08 17:34:36.800,12,1.81,44.4,18.21,2021-09-08
2021-09-08 17:34:41.800,12,1.9,42.16,16.59,2021-09-08
2021-09-08 17:34:46.800,12,2.01,41.47,19.93,2021-09-08
2021-09-08 17:34:51.800,12,1.92,43.18,17.6,2021-09-08
2021-09-08 17:34:56.800,12,1.98,40.42,18.2,2021-09-08
2021-09-08 17:35:01.800,12,2.08,43.47,16.44,2021-09-08
2021-09-08 17:35:06.800,12,1.92,41.17,18.61,2021-09-08
2021-09-08 17:35:11.800,12,1.94,44.29,17.99,2021-09-08
2021-09-08 17:35:16.800,12,1.83,42.75,18.91,2021-09-08
2021-09-08 17:35:21.800,12,2.17,43.72,17.53,2021-09-08
2021-09-08 17:35:26.800,12,2.14,41.04,18.98,2021-09-08
2021-09-08 17:35:31.800,12,1.86,40.94,18.61,2021-09-08
2021-09-08 17:35:36.900,12,2.1,44.32,19.76,2021-09-08
2021-09-08 17:35:41.900,12,1.97,41.62,15.99,2021-09-08
2021-09-08 17:35:46.900,12,1.84,40.18,17.23,2021-09-08
2021-09-08 17:35:51.900,12,1.85,42.38,16.23,2021-09-08
2021-09-08 17:35:56.900,12,2.16,40.25,18.52,2021-09-08
2021-09-08 17:36:01.900,12,1.85,44.95,16.33,2021-09-08
2021-09-08 17:36:06.900,12,2.0,41.98,17.06,2021-09-08
2021-09-08 17:36:11.900,12,2.11,41.93,17.24,2021-09-08
2021-09-08 17:36:16.900,12,2.15,44.57,19.22,2021-09-08
2021-09-08 17:36:21.900,12,1.9,41.64,15.89,2021-09-08
2021-09-08 17:36:26.900,12,2.04,41.43,18.1,2021-09-08
2021-09-08 17:36:31.900,12,1.87,43.87,19.74,2021-09-08
2021-09-08 17:36:36.900,12,2.03,42.19,16.01,2021-09-08
2021-09-08 17:36:41.900,12,2.05,42.68,17.79,2021-09-08
2021-09-08 17:36:46.900,12,2.45,43.47,18.21,2021-09-08
2021-09-08 17:36:51.900,12,2.17,43.21,17.35,2021-09-08
2021-09-08 17:36:56.900,12,2.19,43.39,17.16,2021-09-08
2021-09-08 17:37:01.900,12,1.86,42.18,17.09,2021-09-08
2021-09-08 17:37:07.000,12,2.01,41.48,16.27,2021-09-08
2021-09-08 17:37:12.000,12,2.16,40.07,18.72,2021-09-08
2021-09-08 17:37:17.000,12,1.94,43.47,16.67,2021-09-08
2021-09-08 17:37:22.000,12,1.92,41.93,19.48,2021-09-08
2021-09-08 17:37:27.000,12,1.95,42.75,15.98,2021-09-08
2021-09-08 17:37:32.000,12,1.84,40.3,18.08,2021-09-08
2021-09-08 17:37:37.000,12,1.87,42.31,17.95,2021-09-08
2021-09-08 17:37:42.000,12,1.83,41.07,17.46,2021-09-08
2021-09-08 17:37:47.000,12,2.09,40.24,18.87,2021-09-08
2021-09-08 17:37:52.000,12,2.01,41.41,16.18,2021-09-08
2021-09-08 17:37:57.000,12,1.82,42.17,19.77,2021-09-08
2021-09-08 17:38:02.000,12,2.04,40.06,18.35,2021-09-08
