,QC,Voltage,pH,Temp
2021-09-10 17:08:56.200,1,17.07,2.03,40.94
2021-09-10 17:09:01.200,1,15.25,2.12,41.1
2021-09-10 17:09:06.200,1,16.67,1.97,43.71
2021-09-10 17:09:11.200,1,15.9,2.09,42.63
2021-09-10 17:09:16.200,1,17.63,2.15,42.1
2021-09-10 17:09:21.200,1,15.57,1.86,41.43
2021-09-10 17:09:26.200,1,16.46,2.12,44.0
2021-09-10 17:09:31.200,1,16.43,1.88,40.37
2021-09-10 17:09:36.200,1,15.6,1.81,43.19
2021-09-10 17:09:41.200,1,15.34,2.1,41.31
2021-09-10 17:09:46.200,1,19.95,1.92,43.77
2021-09-10 17:09:51.200,1,17.68,2.01,42.02
2021-09-10 17:09:56.200,1,15.38,1.98,44.55
2021-09-10 17:10:01.200,1,19.54,1.93,42.58
2021-09-10 17:10:06.300,1,18.87,2.08,42.4
2021-09-10 17:10:11.300,1,18.23,1.89,42.2
2021-09-10 17:10:16.300,1,15.76,1.99,40.55
2021-09-10 17:10:21.300,1,15.75,2.09,42.39
2021-09-10 17:10:26.300,1,19.68,2.42,37.67
2021-09-10 17:10:31.300,1,15.14,2.06,41.63
2021-09-10 17:10:36.300,1,16.29,1.83,40.65
2021-09-10 17:10:41.300,1,16.86,1.93,41.83
2021-09-10 17:10:46.300,1,16.73,2.09,40.96
2021-09-10 17:10:51.300,1,19.15,1.91,44.05
2021-09-10 17:10:56.300,1,15.43,2.06,41.17
2021-09-10 17:11:01.300,1,15.45,2.1,43.63
2021-09-10 17:11:06.300,1,18.33,2.1,41.9
2021-09-10 17:11:11.300,1,17.59,1.86,41.46
2021-09-10 17:11:16.300,1,18.24,2.16,42.59
2021-09-10 17:11:21.300,1,18.25,2.05,41.44
2021-09-10 17:11:26.300,1,16.07,1.81,43.8
2021-09-10 17:11:31.300,1,16.8,2.13,43.45
2021-09-10 17:11:36.300,1,18.04,1.82,40.66
2021-09-10 17:11:41.300,1,15.64,1.97,41.57
2021-09-10 17:11:46.400,1,15.76,2.19,40.02
2021-09-10 17:11:51.400,1,15.65,1.93,43.5
2021-09-10 17:11:56.400,1,16.84,1.94,44.95
2021-09-10 17:12:01.400,1,16.82,1.92,43.61
2021-09-10 17:12:06.400,1,17.91,2.12,43.68
2021-09-10 17:12:11.400,1,19.3,1.81,41.72
2021-09-10 17:12:16.400,1,18.72,1.83,41.4
2021-09-10 17:12:21.400,1,17.6,1.83,44.17
2021-09-10 17:12:26.400,1,15.46,2.08,43.13
2021-09-10 17:12:31.400,1,16.86,1.87,42.59
2021-09-10 17:12:58.900,1,18.92,2.03,40.95
2021-09-10 17:13:03.900,1,17.55,1.96,40.25
2021-09-10 17:13:08.900,1,17.62,2.01,43.78
2021-09-10 17:13:13.900,1,15.5,2.03,42.47
2021-09-10 17:13:18.900,1,19.07,1.84,44.69
2021-09-10 17:13:23.900,1,18.54,1.85,41.29
2021-09-10 17:13:28.900,1,19.12,2.07,40.49
2021-09-10 17:13:33.900,1,13.09,2.41,43.46
2021-09-10 17:13:38.900,1,18.66,2.11,41.7
2021-09-10 17:13:43.900,1,13.09,2.41,43.46
2021-09-10 17:13:48.900,1,18.07,1.84,41.38
2021-09-10 17:13:53.900,1,19.86,1.96,43.89
2021-09-10 17:13:59.000,1,16.1,2.05,43.11
2021-09-10 17:14:04.000,1,17.78,2.16,42.2
2021-09-10 17:14:09.000,1,19.85,2.12,42.8
2021-09-10 17:14:14.000,1,19.84,2.19,40.44
2021-09-10 17:14:19.000,1,13.09,2.41,43.46
2021-09-10 17:14:24.000,1,17.41,2.13,43.09
2021-09-10 17:14:29.000,1,19.06,1.99,42.03
2021-09-10 17:14:34.000,1,15.48,1.82,44.02
2021-09-10 17:14:39.000,1,16.07,1.99,44.24
2021-09-10 17:14:44.000,1,17.36,1.98,40.95
2021-09-10 17:14:49.000,1,16.56,1.99,40.75
2021-09-10 17:14:54.000,1,18.05,1.87,41.19
2021-09-10 17:14:59.000,1,15.21,1.85,40.98
2021-09-10 17:15:04.000,1,16.39,1.87,42.71
2021-09-10 17:15:09.000,1,16.87,2.02,44.97
2021-09-10 17:15:14.000,1,19.4,2.11,40.92
2021-09-10 17:15:19.000,1,16.74,1.9,42.68
2021-09-10 17:15:24.000,1,13.09,2.41,43.46
2021-09-10 17:15:29.000,1,15.2,1.93,42.5
2021-09-10 17:15:34.000,1,16.87,2.18,42.48
2021-09-10 17:15:39.000,1,17.09,1.96,43.22
2021-09-10 17:15:44.100,1,19.59,1.81,41.57
2021-09-10 17:15:49.100,1,15.19,2.14,44.74
2021-09-10 17:15:54.100,1,17.44,1.87,43.12
2021-09-10 17:15:59.100,1,18.35,1.94,40.99
2021-09-10 17:16:04.100,1,16.9,2.06,41.5
2021-09-10 17:16:09.100,1,18.38,2.14,40.32
2021-09-10 17:16:14.100,1,19.19,1.81,44.1
2021-09-10 17:16:19.100,1,19.37,1.81,40.39
2021-09-10 17:16:24.100,1,17.71,2.18,42.4
2021-09-10 17:16:29.100,1,17.73,2.03,43.79
2021-09-10 17:16:34.100,1,19.19,2.0,40.15
2021-09-10 17:16:39.100,1,17.5,2.16,44.92
2021-09-10 17:16:44.100,1,17.7,1.93,43.03
2021-09-10 17:16:49.100,1,17.87,1.82,41.98
2021-09-10 17:16:54.100,1,16.84,2.01,44.95
2021-09-10 17:16:59.100,1,18.63,1.97,40.85
2021-09-10 17:17:04.100,1,18.95,1.87,41.51
2021-09-10 17:17:09.100,1,17.54,1.88,40.82
2021-09-10 17:17:14.100,1,15.32,1.92,40.56
2021-09-10 17:17:19.100,1,17.02,2.19,42.56
2021-09-10 17:17:24.100,1,17.35,2.07,43.15
2021-09-10 17:17:29.200,1,18.51,1.87,42.91
2021-09-10 17:17:34.200,1,16.55,1.83,40.73
2021-09-10 17:17:39.200,1,19.8,2.09,41.93
2021-09-10 17:17:44.200,1,17.67,2.15,40.18
2021-09-10 17:17:49.200,1,17.23,2.07,44.41
2021-09-10 17:17:54.200,1,18.03,2.09,40.62
2021-09-10 17:17:59.200,1,15.81,2.06,41.58
2021-09-10 17:18:04.200,1,19.76,2.11,44.01
2021-09-10 17:18:09.200,1,15.87,2.16,40.21
2021-09-10 17:18:14.200,1,15.77,2.0,40.04
2021-09-10 17:18:19.200,1,16.87,1.86,41.67
2021-09-10 17:18:24.200,1,19.37,2.0,40.15
2021-09-10 17:18:29.200,1,17.55,2.0,41.12
2021-09-10 17:18:34.200,1,17.32,2.02,44.02
2021-09-10 17:18:39.200,1,17.21,2.12,40.77
2021-09-10 17:19:05.900,1,11.15,2.44,40.35
2021-09-10 17:19:10.900,1,18.04,2.03,43.0
2021-09-10 17:19:15.900,1,17.15,2.08,42.65
2021-09-10 17:19:20.900,1,16.18,1.91,44.13
2021-09-10 17:19:25.900,1,19.73,2.18,42.49
2021-09-10 17:19:30.900,1,16.17,1.82,42.02
2021-09-10 17:19:35.900,1,18.23,1.86,43.23
2021-09-10 17:19:40.900,1,17.12,2.18,42.48
2021-09-10 17:19:45.900,1,17.22,1.85,42.8
2021-09-10 17:19:50.900,1,16.62,1.97,40.53
2021-09-10 17:19:55.900,1,17.91,2.08,43.04
2021-09-10 17:20:00.900,1,17.6,2.38,43.84
2021-09-10 17:20:05.900,1,15.1,2.19,43.71
2021-09-10 17:20:10.900,1,16.81,1.84,42.92
2021-09-10 17:20:15.900,1,18.3,1.99,41.97
2021-09-10 17:20:20.900,1,16.01,1.86,43.11
2021-09-10 17:20:25.900,1,19.46,2.03,44.31
2021-09-10 17:20:30.900,1,16.42,2.02,43.51
2021-09-10 17:20:36.000,1,15.2,1.89,43.4
2021-09-10 17:20:41.000,1,16.41,1.98,42.86
2021-09-10 17:20:46.000,1,18.83,1.82,42.47
2021-09-10 17:20:51.000,1,16.77,2.03,43.49
2021-09-10 17:20:56.000,1,18.65,2.05,43.9
2021-09-10 17:21:01.000,1,16.83,1.96,43.14
2021-09-10 17:21:06.000,1,16.71,1.81,43.31
2021-09-10 17:21:11.000,1,16.43,2.09,41.92
2021-09-10 17:21:16.000,1,17.81,1.85,42.94
2021-09-10 17:21:21.000,1,18.2,1.9,40.14
2021-09-10 17:21:26.000,1,11.33,2.19,44.45
2021-09-10 17:21:31.000,1,19.69,2.03,40.96
2021-09-10 17:21:36.000,1,15.56,2.03,41.54
2021-09-10 17:21:41.000,1,16.45,2.15,40.75
2021-09-10 17:21:46.000,1,18.02,2.08,44.41
2021-09-10 17:21:51.000,1,17.59,2.06,42.7
2021-09-10 17:21:56.000,1,18.3,1.99,41.19
2021-09-10 17:22:01.000,1,17.89,2.0,41.56
2021-09-10 17:22:06.000,1,17.8,2.02,41.73
2021-09-10 17:22:11.000,1,19.92,2.09,44.21
2021-09-10 17:22:16.000,1,16.59,1.85,43.06
2021-09-10 17:22:21.100,1,18.02,2.14,43.18
2021-09-10 17:22:26.100,1,16.1,1.9,41.58
2021-09-10 17:22:31.100,1,19.7,2.16,42.75
2021-09-10 17:22:36.100,1,18.93,2.07,43.66
2021-09-10 17:22:41.100,1,17.07,2.04,44.2
2021-09-10 17:22:46.100,1,18.46,2.08,42.39
2021-09-10 17:22:51.100,1,18.28,1.84,43.94
2021-09-10 17:22:56.100,1,16.11,1.89,43.19
2021-09-10 17:23:01.100,1,16.32,1.93,41.59
2021-09-10 17:23:06.100,1,15.49,1.84,42.11
2021-09-10 17:23:11.100,1,18.29,1.81,43.42
2021-09-10 17:23:16.100,1,18.63,1.83,41.22
2021-09-10 17:23:21.100,1,17.83,1.89,43.27
2021-09-10 17:23:26.100,1,15.64,2.03,44.58
2021-09-10 17:23:31.100,1,17.56,2.01,41.86
2021-09-10 17:23:36.100,1,17.95,2.04,43.44
2021-09-10 17:23:41.100,1,18.17,1.92,41.7
2021-09-10 17:23:46.100,1,16.03,1.83,40.54
2021-09-10 17:23:51.100,1,15.93,2.08,43.18
2021-09-10 17:23:56.100,1,18.61,2.09,44.36
2021-09-10 17:24:01.100,1,18.47,2.13,41.28
2021-09-10 17:24:06.100,1,19.09,2.07,41.47
2021-09-10 17:24:11.200,1,18.92,1.91,42.94
2021-09-10 17:24:16.200,1,15.23,2.08,43.93
2021-09-10 17:24:21.200,1,16.68,1.94,43.62
2021-09-10 17:24:26.200,1,15.39,2.16,40.96
2021-09-10 17:24:31.200,1,18.52,2.07,42.25
2021-09-10 17:24:36.200,1,17.37,1.98,44.24
2021-09-10 17:24:41.200,1,17.22,1.9,42.02
2021-09-10 17:24:46.200,1,17.94,1.85,41.98
2021-09-10 17:25:13.700,1,17.18,2.05,42.05
2021-09-10 17:25:18.700,1,17.9,1.81,43.59
2021-09-10 17:25:23.700,1,16.61,2.16,42.23
2021-09-10 17:25:28.700,1,16.14,1.95,41.93
2021-09-10 17:25:33.700,1,17.81,1.85,44.53
2021-09-10 17:25:38.700,1,19.94,1.82,44.87
2021-09-10 17:25:43.700,1,18.13,2.14,43.14
2021-09-10 17:25:48.700,1,18.9,2.11,43.26
2021-09-10 17:25:53.700,1,19.11,2.09,42.48
2021-09-10 17:25:58.700,1,19.97,1.87,40.89
2021-09-10 17:26:03.700,1,19.02,2.11,41.06
2021-09-10 17:26:08.700,1,15.91,1.94,42.12
2021-09-10 17:26:13.700,1,19.18,1.84,42.99
2021-09-10 17:26:18.700,1,18.14,1.81,42.15
2021-09-10 17:26:23.700,1,18.19,1.95,42.72
2021-09-10 17:26:28.700,1,18.07,2.0,44.51
2021-09-10 17:26:33.700,1,17.66,1.98,43.61
2021-09-10 17:26:38.800,1,16.31,2.11,40.47
2021-09-10 17:26:43.800,1,18.7,2.16,42.18
2021-09-10 17:26:48.800,1,18.75,1.86,44.58
2021-09-10 17:26:53.800,1,19.86,1.86,43.28
2021-09-10 17:26:58.800,1,16.58,2.06,44.96
2021-09-10 17:27:03.800,1,17.51,2.15,40.97
2021-09-10 17:27:08.800,1,19.43,2.1,41.57
2021-09-10 17:27:13.800,1,16.63,2.05,43.36
2021-09-10 17:27:18.800,1,17.35,2.11,40.21
2021-09-10 17:27:23.800,1,18.69,1.98,40.68
2021-09-10 17:27:28.800,1,19.97,1.81,41.71
2021-09-10 17:27:33.800,1,16.28,1.9,42.3
2021-09-10 17:27:38.800,1,17.32,2.02,40.3
2021-09-10 17:27:43.800,1,15.41,2.0,44.89
2021-09-10 17:27:48.800,1,13.95,2.28,41.84
2021-09-10 17:27:53.800,1,16.98,1.86,41.56
2021-09-10 17:27:58.800,1,17.3,2.11,44.53
2021-09-10 17:28:03.800,1,17.66,1.87,41.88
2021-09-10 17:28:08.800,1,19.65,2.14,40.87
2021-09-10 17:28:13.800,1,15.54,2.08,40.21
2021-09-10 17:28:18.800,1,17.94,2.04,44.04
2021-09-10 17:28:23.800,1,18.22,1.82,42.47
2021-09-10 17:28:28.800,1,19.08,1.95,43.33
2021-09-10 17:28:33.800,1,15.31,1.95,42.48
2021-09-10 17:28:38.800,1,19.4,1.95,41.32
2021-09-10 17:28:43.800,1,16.83,1.94,42.81
2021-09-10 17:28:48.800,1,16.07,1.92,44.11
2021-09-10 17:28:53.900,1,16.58,2.01,41.25
2021-09-10 17:28:58.900,1,19.81,1.89,42.36
2021-09-10 17:29:03.900,1,19.85,2.05,40.19
2021-09-10 17:29:08.900,1,16.57,1.83,41.93
2021-09-10 17:29:13.900,1,18.34,1.84,42.04
2021-09-10 17:29:18.900,1,19.63,1.87,41.11
2021-09-10 17:29:23.900,1,15.43,1.87,40.34
2021-09-10 17:29:28.900,1,17.09,1.97,44.58
2021-09-10 17:29:33.900,1,18.97,1.95,43.62
2021-09-10 17:29:38.900,1,19.57,2.05,42.42
2021-09-10 17:29:43.900,1,15.3,2.18,40.45
2021-09-10 17:29:48.900,1,16.38,1.96,41.38
2021-09-10 17:29:53.900,1,18.32,1.94,42.79
2021-09-10 17:29:58.900,1,18.83,2.13,41.93
2021-09-10 17:30:03.900,1,16.06,2.33,44.87
2021-09-10 17:30:08.900,1,18.75,1.86,44.15
2021-09-10 17:30:13.900,1,15.57,2.07,43.62
2021-09-10 17:30:18.900,1,15.8,2.01,41.76
2021-09-10 17:30:23.900,1,18.44,1.92,41.87
2021-09-10 17:30:28.900,1,19.93,2.05,44.76
2021-09-10 17:30:33.900,1,17.4,2.06,42.2
2021-09-10 17:30:39.000,1,18.48,1.93,41.35
2021-09-10 17:30:44.000,1,15.1,1.99,43.18
2021-09-10 17:30:49.000,1,16.94,2.05,43.63
2021-09-10 17:30:54.000,1,15.36,1.81,40.67
2021-09-10 17:31:21.200,1,15.25,1.96,43.44
2021-09-10 17:31:26.200,1,19.65,1.89,43.36
2021-09-10 17:31:31.200,1,18.47,2.09,41.09
2021-09-10 17:31:36.200,1,18.23,1.98,42.96
2021-09-10 17:31:41.200,1,17.04,2.04,41.96
2021-09-10 17:31:46.200,1,15.45,1.98,43.82
2021-09-10 17:31:51.200,1,18.36,2.0,43.65
2021-09-10 17:31:56.200,1,17.32,2.11,43.13
2021-09-10 17:32:01.200,1,19.45,1.9,41.76
2021-09-10 17:32:06.200,1,18.18,1.95,42.72
2021-09-10 17:32:11.200,1,16.97,1.82,40.35
2021-09-10 17:32:16.300,1,18.81,2.12,42.17
2021-09-10 17:32:21.300,1,18.16,1.94,42.72
2021-09-10 17:32:26.300,1,17.99,2.17,40.85
2021-09-10 17:32:31.300,1,15.09,2.13,42.42
2021-09-10 17:32:36.300,1,16.89,1.81,44.72
2021-09-10 17:32:41.300,1,16.01,1.96,40.94
2021-09-10 17:32:46.300,1,16.14,1.91,41.42
2021-09-10 17:32:51.300,1,18.91,2.12,40.39
2021-09-10 17:32:56.300,1,19.16,2.14,44.39
2021-09-10 17:33:01.300,1,18.4,1.92,42.88
2021-09-10 17:33:06.300,1,15.71,1.97,42.8
2021-09-10 17:33:11.300,1,18.56,1.81,44.91
2021-09-10 17:33:16.300,1,16.74,2.18,40.99
2021-09-10 17:33:21.300,1,17.99,2.04,43.07
2021-09-10 17:33:26.300,1,16.31,1.85,42.61
2021-09-10 17:33:31.300,1,15.35,1.91,43.02
2021-09-10 17:33:36.300,1,15.96,2.13,40.81
2021-09-10 17:33:41.300,1,15.74,2.09,44.62
2021-09-10 17:33:46.300,1,18.47,2.06,43.83
2021-09-10 17:33:51.400,1,15.41,1.81,43.71
2021-09-10 17:33:56.400,1,19.08,1.82,42.94
2021-09-10 17:34:01.400,1,18.63,2.05,44.01
2021-09-10 17:34:06.400,1,16.5,1.9,44.49
2021-09-10 17:34:11.400,1,16.37,2.07,43.0
2021-09-10 17:34:16.400,1,15.81,2.12,44.32
2021-09-10 17:34:21.400,1,17.61,1.97,43.12
2021-09-10 17:34:26.400,1,19.95,1.99,41.79
2021-09-10 17:34:31.400,1,19.75,1.93,43.27
2021-09-10 17:34:36.400,1,16.76,2.09,40.03
2021-09-10 17:34:41.400,1,17.31,1.92,44.81
2021-09-10 17:34:46.400,1,17.47,2.03,44.85
2021-09-10 17:34:51.400,1,16.55,1.89,44.39
2021-09-10 17:34:56.400,1,19.26,1.85,43.74
2021-09-10 17:35:01.400,1,16.33,2.05,43.41
2021-09-10 17:35:06.400,1,15.62,1.84,40.73
2021-09-10 17:35:11.400,1,16.04,2.14,44.35
2021-09-10 17:35:16.400,1,15.92,2.19,40.93
2021-09-10 17:35:21.400,1,15.99,2.02,42.37
2021-09-10 17:35:26.400,1,15.76,2.15,40.03
2021-09-10 17:35:31.500,1,19.84,2.18,43.01
2021-09-10 17:35:36.500,1,18.17,1.87,41.87
2021-09-10 17:35:41.500,1,19.09,1.87,41.31
2021-09-10 17:35:46.500,1,16.51,2.05,44.49
2021-09-10 17:35:51.500,1,18.55,1.98,43.86
2021-09-10 17:35:56.500,1,18.47,2.03,40.46
2021-09-10 17:36:01.500,1,18.85,1.89,42.67
2021-09-10 17:36:06.500,1,15.07,1.86,41.36
2021-09-10 17:36:11.500,1,15.26,2.12,43.9
2021-09-10 17:36:16.500,1,16.46,2.02,42.07
2021-09-10 17:36:21.500,1,18.44,2.15,43.32
2021-09-10 17:36:26.500,1,17.94,2.11,43.37
2021-09-10 17:36:31.500,1,15.1,1.84,41.65
2021-09-10 17:36:36.500,1,19.03,1.81,44.99
2021-09-10 17:36:41.500,1,16.63,2.11,43.94
2021-09-10 17:36:46.500,1,16.57,2.08,43.51
2021-09-10 17:36:51.500,1,18.03,1.98,41.16
2021-09-10 17:36:56.500,1,16.9,2.15,44.61
2021-09-10 17:37:01.500,1,17.62,1.83,44.85
2021-09-10 17:37:29.300,1,15.21,1.98,43.72
2021-09-10 17:37:34.300,1,15.06,2.02,41.55
2021-09-10 17:37:39.400,1,16.42,2.15,41.26
2021-09-10 17:37:44.400,1,17.12,1.92,42.46
2021-09-10 17:37:49.400,1,16.56,2.12,40.77
2021-09-10 17:37:54.400,1,18.87,1.93,42.94
2021-09-10 17:37:59.400,1,16.6,2.13,44.64
2021-09-10 17:38:04.400,1,19.64,1.83,44.7
2021-09-10 17:38:09.400,1,19.36,2.06,44.32
2021-09-10 17:38:14.400,1,17.19,2.02,44.96
2021-09-10 17:38:19.400,1,16.6,1.88,43.92
2021-09-10 17:38:24.400,1,19.15,2.0,42.9
2021-09-10 17:38:29.400,1,16.99,1.9,42.99
2021-09-10 17:38:34.400,1,16.32,2.39,41.64
2021-09-10 17:38:39.400,1,18.49,2.02,40.99
2021-09-10 17:38:44.400,1,19.27,2.01,43.25
2021-09-10 17:38:49.400,1,17.78,2.19,40.55
2021-09-10 17:38:54.400,1,16.69,2.12,41.32
2021-09-10 17:38:59.400,1,17.05,2.07,41.13
2021-09-10 17:39:04.400,1,18.58,2.05,41.97
2021-09-10 17:39:09.400,1,15.89,1.84,43.48
2021-09-10 17:39:14.500,1,15.38,1.91,41.63
2021-09-10 17:39:19.500,1,16.24,1.99,41.22
2021-09-10 17:39:24.500,1,17.33,2.04,44.84
2021-09-10 17:39:29.500,1,15.3,2.09,40.77
2021-09-10 17:39:34.500,1,16.1,1.88,43.52
2021-09-10 17:39:39.500,1,16.45,2.07,44.56
2021-09-10 17:39:44.500,1,16.97,1.82,40.23
2021-09-10 17:39:49.500,1,17.31,2.12,42.78
2021-09-10 17:39:54.500,1,15.62,1.98,42.7
2021-09-10 17:39:59.500,1,17.62,2.19,40.47
2021-09-10 17:40:04.500,1,15.87,1.88,40.34
2021-09-10 17:40:09.500,1,19.32,2.19,40.91
2021-09-10 17:40:14.500,1,17.64,2.09,43.94
2021-09-10 17:40:19.500,1,19.49,1.94,40.17
2021-09-10 17:40:24.500,1,16.2,2.11,43.35
2021-09-10 17:40:29.500,1,16.19,2.08,40.96
2021-09-10 17:40:34.500,1,19.61,2.09,43.1
2021-09-10 17:40:39.500,1,16.19,1.92,44.16
2021-09-10 17:40:44.500,1,17.69,1.87,40.53
2021-09-10 17:40:49.500,1,15.87,1.92,42.18
2021-09-10 17:40:54.500,1,16.52,2.05,43.89
2021-09-10 17:40:59.500,1,16.71,2.06,40.4
2021-09-10 17:41:04.600,1,16.19,1.87,44.41
2021-09-10 17:41:09.600,1,16.32,2.39,41.64
2021-09-10 17:41:14.600,1,16.21,2.18,41.57
2021-09-10 17:41:19.600,1,18.79,2.01,43.89
2021-09-10 17:41:24.600,1,15.42,2.17,40.42
2021-09-10 17:41:29.600,1,17.8,2.14,44.22
2021-09-10 17:41:34.600,1,19.97,2.05,43.92
2021-09-10 17:41:39.600,1,16.32,2.39,41.64
2021-09-10 17:41:44.600,1,18.91,1.83,41.16
2021-09-10 17:41:49.600,1,19.76,2.09,41.55
2021-09-10 17:41:54.600,1,16.19,2.18,43.33
2021-09-10 17:41:59.600,1,19.29,2.01,41.54
2021-09-10 17:42:04.600,1,18.56,2.1,41.62
2021-09-10 17:42:09.600,1,17.71,2.11,40.56
2021-09-10 17:42:14.600,1,18.73,1.84,43.79
2021-09-10 17:42:19.600,1,15.1,2.05,42.07
2021-09-10 17:42:24.600,1,16.52,2.11,42.6
2021-09-10 17:42:29.600,1,18.16,1.87,42.76
2021-09-10 17:42:34.600,1,15.32,1.81,43.88
2021-09-10 17:42:39.600,1,17.58,2.11,43.83
2021-09-10 17:42:44.700,1,16.42,2.02,41.71
2021-09-10 17:42:49.700,1,15.37,1.83,40.79
2021-09-10 17:42:54.700,1,19.24,2.17,40.15
2021-09-10 17:42:59.700,1,17.82,1.98,43.74
2021-09-10 17:43:04.700,1,15.85,2.03,41.62
2021-09-10 17:43:09.700,1,16.32,2.39,41.64
2021-09-10 17:43:36.300,1,15.71,2.02,41.27
2021-09-10 17:43:41.300,1,15.29,2.01,40.42
2021-09-10 17:43:46.300,1,18.73,2.18,40.62
2021-09-10 17:43:51.300,1,19.97,2.16,41.36
2021-09-10 17:43:56.400,1,16.37,1.89,42.6
2021-09-10 17:44:01.400,1,17.84,2.04,41.0
2021-09-10 17:44:06.400,1,16.94,2.05,40.86
2021-09-10 17:44:11.400,1,16.86,1.87,43.06
2021-09-10 17:44:16.400,1,17.5,2.12,41.03
2021-09-10 17:44:21.400,1,18.64,2.11,44.22
2021-09-10 17:44:26.400,1,17.3,1.89,41.59
2021-09-10 17:44:31.400,1,15.61,2.16,42.06
2021-09-10 17:44:36.400,1,15.17,2.09,44.37
2021-09-10 17:44:41.400,1,16.18,1.98,41.9
2021-09-10 17:44:46.400,1,16.62,1.88,41.1
2021-09-10 17:44:51.400,1,15.76,1.9,43.26
2021-09-10 17:44:56.400,1,16.45,2.18,43.95
2021-09-10 17:45:01.400,1,15.69,2.17,42.22
2021-09-10 17:45:06.400,1,16.29,2.34,44.12
2021-09-10 17:45:11.400,1,17.55,2.0,44.59
2021-09-10 17:45:16.400,1,15.69,1.95,43.11
2021-09-10 17:45:21.400,1,19.11,2.17,42.86
2021-09-10 17:45:26.400,1,18.38,2.07,43.11
2021-09-10 17:45:31.400,1,17.9,2.13,43.33
2021-09-10 17:45:36.400,1,19.27,1.82,42.11
2021-09-10 17:45:41.500,1,15.57,1.83,41.58
2021-09-10 17:45:46.500,1,18.56,1.86,42.63
2021-09-10 17:45:51.500,1,16.91,2.02,42.66
2021-09-10 17:45:56.500,1,19.44,2.07,43.27
2021-09-10 17:46:01.500,1,15.05,2.18,42.73
2021-09-10 17:46:06.500,1,16.81,2.13,40.87
2021-09-10 17:46:11.500,1,17.22,1.99,41.49
2021-09-10 17:46:16.500,1,17.66,2.08,43.19
2021-09-10 17:46:21.500,1,16.29,2.34,44.12
2021-09-10 17:46:26.500,1,19.05,1.92,40.33
2021-09-10 17:46:31.500,1,18.24,2.12,43.18
2021-09-10 17:46:36.500,1,15.96,1.96,44.93
2021-09-10 17:46:41.500,1,16.39,1.89,43.81
2021-09-10 17:46:46.500,1,19.95,2.02,40.01
2021-09-10 17:46:51.500,1,16.21,1.94,41.39
2021-09-10 17:46:56.500,1,19.27,1.9,44.79
2021-09-10 17:47:01.500,1,16.3,2.05,41.27
2021-09-10 17:47:06.500,1,17.54,2.18,42.84
2021-09-10 17:47:11.500,1,16.97,1.84,40.77
2021-09-10 17:47:16.500,1,15.49,2.15,41.17
2021-09-10 17:47:21.600,1,19.29,2.15,42.21
2021-09-10 17:47:26.600,1,15.3,2.02,40.57
2021-09-10 17:47:31.600,1,19.56,2.09,41.47
2021-09-10 17:47:36.600,1,18.92,1.81,44.68
2021-09-10 17:47:41.600,1,17.86,1.89,44.32
2021-09-10 17:47:46.600,1,16.29,2.34,44.12
2021-09-10 17:47:51.600,1,17.3,2.12,41.73
2021-09-10 17:47:56.600,1,16.98,1.95,44.55
2021-09-10 17:48:01.600,1,15.27,2.1,44.0
2021-09-10 17:48:06.600,1,16.22,1.92,42.64
2021-09-10 17:48:11.600,1,16.81,1.97,40.72
2021-09-10 17:48:16.600,1,16.75,1.96,40.09
2021-09-10 17:48:21.600,1,18.35,2.18,42.71
2021-09-10 17:48:26.600,1,18.75,1.85,42.65
2021-09-10 17:48:31.600,1,17.74,1.92,44.06
2021-09-10 17:48:36.600,1,15.71,2.0,42.55
2021-09-10 17:48:41.600,1,17.82,1.84,40.91
2021-09-10 17:48:46.600,1,16.68,2.16,42.04
2021-09-10 17:48:51.600,1,18.67,1.93,44.15
2021-09-10 17:48:56.600,1,16.11,1.95,44.34
2021-09-10 17:49:01.700,1,16.29,2.34,44.12
2021-09-10 17:49:06.700,1,16.01,2.16,42.31
2021-09-10 17:49:11.700,1,19.84,2.07,42.3
2021-09-10 17:49:16.700,1,16.02,2.05,40.84
2021-09-10 17:49:41.800,1,17.46,1.88,44.51
2021-09-10 17:49:46.800,1,17.61,2.19,40.53
2021-09-10 17:49:51.800,1,19.62,1.96,43.44
2021-09-10 17:49:56.800,1,19.44,1.82,42.64
2021-09-10 17:50:01.800,1,19.1,1.98,43.1
2021-09-10 17:50:06.800,1,16.92,1.99,41.19
2021-09-10 17:50:11.800,1,16.53,2.09,42.71
2021-09-10 17:50:16.800,1,16.25,2.18,43.47
2021-09-10 17:50:21.800,1,16.06,1.81,42.72
2021-09-10 17:50:26.800,1,17.19,2.18,40.06
2021-09-10 17:50:31.800,1,16.42,1.94,44.33
2021-09-10 17:50:36.800,1,17.85,1.94,40.52
2021-09-10 17:50:41.800,1,18.54,2.18,44.68
2021-09-10 17:50:46.800,1,18.55,2.17,44.6
2021-09-10 17:50:51.900,1,17.94,2.11,40.25
2021-09-10 17:50:56.900,1,18.37,1.91,42.54
2021-09-10 17:51:01.900,1,18.39,2.03,43.87
2021-09-10 17:51:06.900,1,17.0,1.93,40.32
2021-09-10 17:51:11.900,1,18.97,2.13,43.98
2021-09-10 17:51:16.900,1,15.06,2.03,44.97
2021-09-10 17:51:21.900,1,19.72,2.07,42.53
2021-09-10 17:51:26.900,1,17.15,2.11,43.3
2021-09-10 17:51:31.900,1,18.81,2.06,43.23
2021-09-10 17:51:36.900,1,15.11,2.1,43.28
